pipe,gen,mut_ratio,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"ordinal_enc,most_freq_imp,k_best_sel,no_scale,no_samp",20,0.002,77237,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"loo_enc,most_freq_imp,no_scale,no_samp,k_best_sel",20,0.002,77237,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"loo_enc,most_freq_imp,min_max_scale,k_best_sel,no_samp",20,0.002,77237,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"count_enc,most_freq_imp,k_best_sel,no_scale,no_samp",20,0.002,77237,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"loo_enc,most_freq_imp,k_best_sel,no_scale,no_samp",20,0.002,77237,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"loo_enc,most_freq_imp,no_scale,k_best_sel,no_samp",20,0.002,77237,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"loo_enc,most_freq_imp,min_max_scale,no_samp,k_best_sel",20,0.002,77237,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"count_enc,most_freq_imp,max_abs_scale,k_best_sel,no_samp",20,0.002,77237,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"count_enc,mean_imp,no_scale,k_best_sel,no_samp",20,0.002,77237,0.129316882125636,2.597837721539409,0.1796212103647592,0.2644757192843308,0.2982424352237724,0.3875205254515599,0.6978125843910352,0.5952983725135617,0.3971680508867233
"woe_enc,median_imp,no_sel,max_abs_scale,over_samp",0,0.003,77237,0.1955554850691014,1.5707786624323892,0.1900570762411813,0.3318873857996506,0.3176028885480571,0.307398084454951,0.3440950920245397,0.3262485515818968,0.3176028885480571
"loo_enc,mean_imp,no_sel,over_samp,min_max_scale",0,0.003,77237,0.1922312176197522,1.5435648793203736,0.1984367891466954,0.3317992592575344,0.3321180555555557,0.3260108624631049,0.3496719495569188,0.3380558103555062,0.3321180555555557
"loo_enc,mean_imp,over_samp,no_sel,min_max_scale",0,0.003,77237,0.1918841544606248,1.5426062655492891,0.1977916125269009,0.3308913852435782,0.3319806578050442,0.3258673533306021,0.3495334867075663,0.3379147806912486,0.3319806578050442
"loo_enc,most_freq_imp,no_scale,no_samp,k_best_sel",0,0.003,77237,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"count_enc,median_imp,max_abs_scale,k_best_sel,over_samp",0,0.003,77237,0.1965638453124823,1.5768099320654845,0.1835257064356685,0.3380891282800071,0.3312457396046352,0.3213595705921476,0.358919137695978,0.3406773325527051,0.3312457396046352
"ordinal_enc,mean_imp,no_sel,norm_scale,under_samp",0,0.003,77237,0.5184207331384064,-1.0,0.4224428557765877,0.8743619498431299,0.4437217290035108,0.4448651313311075,0.4332973264920335,0.4391451739714121,0.4437217290035108
"target_enc,mean_imp,min_max_scale,no_sel,no_samp",0,0.003,77237,0.1253649791264299,2.367552829442022,0.1692124696924028,0.2520304264830337,0.297155281753941,0.3896713615023477,0.6840399675938424,0.583629893238434,0.3929402291956946
"loo_enc,most_freq_imp,no_sel,under_samp,max_abs_scale",0,0.003,77237,0.1105433083428284,1.3149395607773022,0.0339173660423529,0.0929637463651456,0.136941331352957,0.0728230221040646,0.2119818390494193,0.1480497239005002,0.136941331352957
"loo_enc,mean_imp,no_sel,norm_scale,under_samp",0,0.003,77237,0.5173710575513717,-1.0,0.4219228194338177,0.8710824686749331,0.4423714724547663,0.4434601873851513,0.4326517350796652,0.4381125149239251,0.4423714724547662
"ordinal_enc,median_imp,norm_scale,over_samp,no_sel",0,0.003,77237,0.5200877193892444,-1.0,0.4148305018866176,0.8617475665848373,0.4374946745057941,0.4387935107166011,0.4269129175187457,0.4329167256563632,0.4374946745057941
"loo_enc,mean_imp,over_samp,no_sel,min_max_scale",1,0.003,77237,0.1918841544606248,1.5426062655492891,0.1977916125269009,0.3308913852435782,0.3319806578050442,0.3258673533306021,0.3495334867075663,0.3379147806912486,0.3319806578050442
"loo_enc,most_freq_imp,no_scale,no_samp,k_best_sel",1,0.003,77237,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"loo_enc,mean_imp,min_max_scale,over_samp,no_sel",1,0.003,77237,0.1920911275859041,1.5435331317534138,0.1991004855634301,0.3316860995231561,0.332083972392638,0.3258471960932197,0.35,0.3381470439247461,0.332083972392638
"loo_enc,most_freq_imp,k_best_sel,no_samp,no_scale",1,0.003,77237,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"count_enc,median_imp,max_abs_scale,k_best_sel,over_samp",1,0.003,77237,0.1965638453124823,1.5768099320654845,0.1835257064356685,0.3380891282800071,0.3312457396046352,0.3213595705921476,0.358919137695978,0.3406773325527051,0.3312457396046352
"loo_enc,most_freq_imp,no_sel,under_samp,max_abs_scale",1,0.003,77237,0.1105433083428284,1.3149395607773022,0.0339173660423529,0.0929637463651456,0.136941331352957,0.0728230221040646,0.2119818390494193,0.1480497239005002,0.136941331352957
"target_enc,mean_imp,min_max_scale,no_sel,no_samp",1,0.003,77237,0.1253649791264299,2.367552829442022,0.1692124696924028,0.2520304264830337,0.297155281753941,0.3896713615023477,0.6840399675938424,0.583629893238434,0.3929402291956946
"loo_enc,mean_imp,no_sel,over_samp,min_max_scale",1,0.003,77237,0.1922312176197522,1.5435648793203736,0.1984367891466954,0.3317992592575344,0.3321180555555557,0.3260108624631049,0.3496719495569188,0.3380558103555062,0.3321180555555557
"woe_enc,median_imp,no_sel,max_abs_scale,over_samp",1,0.003,77237,0.1955554850691014,1.5707786624323892,0.1900570762411813,0.3318873857996506,0.3176028885480571,0.307398084454951,0.3440950920245397,0.3262485515818968,0.3176028885480571
"loo_enc,mean_imp,no_sel,norm_scale,under_samp",1,0.003,77237,0.5173710575513717,-1.0,0.4219228194338177,0.8710824686749331,0.4423714724547663,0.4434601873851513,0.4326517350796652,0.4381125149239251,0.4423714724547662
"loo_enc,most_freq_imp,no_sel,over_samp,min_max_scale",2,0.003,77237,0.1040669943312718,1.2982076852186528,0.0299813686862784,0.078231077670704,0.1298387440354464,0.0578974710953324,0.2112005794137694,0.1413416036525321,0.1298387440354464
"loo_enc,mean_imp,no_scale,no_samp,k_best_sel",2,0.003,77237,0.1241140885352802,2.513953961749846,0.1771734174182527,0.2560569359286098,0.2995107809385758,0.3897834536368688,0.7032136105860117,0.6006540697674416,0.3994595660292015
"loo_enc,mean_imp,no_scale,over_samp,no_sel",2,0.003,77237,0.1872208875545963,1.5238022561130973,0.188002245520669,0.3194435966638956,0.328508435582822,0.3222895502288687,0.3460122699386503,0.3343652538288921,0.3285084355828219
"loo_enc,most_freq_imp,min_max_scale,no_samp,k_best_sel",2,0.003,77237,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"loo_enc,median_imp,no_scale,no_samp,k_best_sel",2,0.003,77237,0.0892827966085709,1.8923605168888031,0.0943707085461274,0.1491996179600914,0.2563870266352598,0.2504288164665524,0.6459627329192541,0.5190755685986799,0.3528382171753738
"count_enc,most_freq_imp,max_abs_scale,k_best_sel,over_samp",2,0.003,77237,0.1029670058708503,1.295119587634331,0.0305127874481906,0.0752539943605026,0.1272186008861622,0.0539380952366483,0.2093600886162236,0.1386066040806965,0.1272186008861622
"loo_enc,mean_imp,over_samp,no_sel,min_max_scale",2,0.003,77237,0.1918841544606248,1.5426062655492891,0.1977916125269009,0.3308913852435782,0.3319806578050442,0.3258673533306021,0.3495334867075663,0.3379147806912486,0.3319806578050442
"loo_enc,mean_imp,no_sel,over_samp,min_max_scale",2,0.003,77237,0.1922312176197522,1.5435648793203736,0.1984367891466954,0.3317992592575344,0.3321180555555557,0.3260108624631049,0.3496719495569188,0.3380558103555062,0.3321180555555557
"count_enc,median_imp,max_abs_scale,k_best_sel,over_samp",2,0.003,77237,0.1965638453124823,1.5768099320654845,0.1835257064356685,0.3380891282800071,0.3312457396046352,0.3213595705921476,0.358919137695978,0.3406773325527051,0.3312457396046352
"loo_enc,most_freq_imp,no_scale,no_samp,k_best_sel",2,0.003,77237,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"count_enc,most_freq_imp,max_abs_scale,k_best_sel,over_samp",3,0.003,77237,0.1029670058708503,1.295119587634331,0.0305127874481906,0.0752539943605026,0.1272186008861622,0.0539380952366483,0.2093600886162236,0.1386066040806965,0.1272186008861622
"loo_enc,most_freq_imp,no_scale,no_samp,k_best_sel",3,0.003,77237,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"loo_enc,most_freq_imp,no_scale,over_samp,k_best_sel",3,0.003,77237,0.0764918684515323,1.237417147456148,0.0078133879858502,0.0301261698226597,0.1463232788002726,0.0264559084517904,0.2728868438991138,0.1675305583084303,0.1463232788002725
"count_enc,median_imp,max_abs_scale,k_best_sel,no_samp",3,0.003,77237,0.1231116928269502,2.4688763850415505,0.1746444763416316,0.2492143930322577,0.2840188439934771,0.3434399117971337,0.6783688900891176,0.5682436106579659,0.3816520660397868
"count_enc,most_freq_imp,max_abs_scale,over_samp,k_best_sel",3,0.003,77237,0.1024442157505818,1.2935197996364731,0.0298917095715867,0.0745591296063463,0.1273964723926379,0.0539358511269916,0.2097392638036809,0.1388301918103447,0.1273964723926379
"loo_enc,most_freq_imp,min_max_scale,k_best_sel,no_samp",3,0.003,77237,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"loo_enc,most_freq_imp,no_sel,over_samp,min_max_scale",3,0.003,77237,0.1040669943312718,1.2982076852186528,0.0299813686862784,0.078231077670704,0.1298387440354464,0.0578974710953324,0.2112005794137694,0.1413416036525321,0.1298387440354464
"loo_enc,most_freq_imp,min_max_scale,no_samp,k_best_sel",3,0.003,77237,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"loo_enc,mean_imp,no_scale,no_samp,k_best_sel",3,0.003,77237,0.1241140885352802,2.513953961749846,0.1771734174182527,0.2560569359286098,0.2995107809385758,0.3897834536368688,0.7032136105860117,0.6006540697674416,0.3994595660292015
"loo_enc,median_imp,k_best_sel,no_scale,no_samp",3,0.003,77237,0.0892827966085709,1.8923605168888031,0.0943707085461274,0.1491996179600914,0.2563870266352598,0.2504288164665524,0.6459627329192541,0.5190755685986799,0.3528382171753738
"loo_enc,most_freq_imp,min_max_scale,no_samp,k_best_sel",4,0.003,77237,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"loo_enc,most_freq_imp,no_scale,k_best_sel,no_samp",4,0.003,77237,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"loo_enc,most_freq_imp,min_max_scale,k_best_sel,over_samp",4,0.003,77237,0.1037039979335411,1.297777863909329,0.0314761759412799,0.0764036804552831,0.1279599096796182,0.0545692662271894,0.2103421097477845,0.1394511514035705,0.1279599096796182
"count_enc,most_freq_imp,max_abs_scale,k_best_sel,no_samp",4,0.003,77237,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"count_enc,median_imp,max_abs_scale,k_best_sel,no_samp",4,0.003,77237,0.1231116928269502,2.4688763850415505,0.1746444763416316,0.2492143930322577,0.2840188439934771,0.3434399117971337,0.6783688900891176,0.5682436106579659,0.3816520660397868
"loo_enc,most_freq_imp,min_max_scale,k_best_sel,no_samp",4,0.003,77237,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"count_enc,most_freq_imp,max_abs_scale,over_samp,k_best_sel",4,0.003,77237,0.1024442157505818,1.2935197996364731,0.0298917095715867,0.0745591296063463,0.1273964723926379,0.0539358511269916,0.2097392638036809,0.1388301918103447,0.1273964723926379
"count_enc,most_freq_imp,max_abs_scale,k_best_sel,over_samp",4,0.003,77237,0.1029670058708503,1.295119587634331,0.0305127874481906,0.0752539943605026,0.1272186008861622,0.0539380952366483,0.2093600886162236,0.1386066040806965,0.1272186008861622
"loo_enc,most_freq_imp,no_scale,no_samp,k_best_sel",4,0.003,77237,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"loo_enc,median_imp,k_best_sel,no_scale,no_samp",4,0.003,77237,0.0892827966085709,1.8923605168888031,0.0943707085461274,0.1491996179600914,0.2563870266352598,0.2504288164665524,0.6459627329192541,0.5190755685986799,0.3528382171753738
"loo_enc,most_freq_imp,no_scale,no_samp,k_best_sel",5,0.003,77237,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"count_enc,most_freq_imp,max_abs_scale,k_best_sel,over_samp",5,0.003,77237,0.1029670058708503,1.295119587634331,0.0305127874481906,0.0752539943605026,0.1272186008861622,0.0539380952366483,0.2093600886162236,0.1386066040806965,0.1272186008861622
"loo_enc,most_freq_imp,min_max_scale,k_best_sel,over_samp",5,0.003,77237,0.1037039979335411,1.297777863909329,0.0314761759412799,0.0764036804552831,0.1279599096796182,0.0545692662271894,0.2103421097477845,0.1394511514035705,0.1279599096796182
"loo_enc,most_freq_imp,no_scale,k_best_sel,no_samp",5,0.003,77237,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"count_enc,most_freq_imp,max_abs_scale,over_samp,k_best_sel",5,0.003,77237,0.1024442157505818,1.2935197996364731,0.0298917095715867,0.0745591296063463,0.1273964723926379,0.0539358511269916,0.2097392638036809,0.1388301918103447,0.1273964723926379
"count_enc,median_imp,max_abs_scale,k_best_sel,no_samp",5,0.003,77237,0.1231116928269502,2.4688763850415505,0.1746444763416316,0.2492143930322577,0.2840188439934771,0.3434399117971337,0.6783688900891176,0.5682436106579659,0.3816520660397868
"count_enc,most_freq_imp,max_abs_scale,k_best_sel,no_samp",5,0.003,77237,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"loo_enc,most_freq_imp,min_max_scale,no_samp,k_best_sel",5,0.003,77237,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"loo_enc,most_freq_imp,min_max_scale,k_best_sel,no_samp",5,0.003,77237,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"loo_enc,median_imp,k_best_sel,no_scale,no_samp",5,0.003,77237,0.0892827966085709,1.8923605168888031,0.0943707085461274,0.1491996179600914,0.2563870266352598,0.2504288164665524,0.6459627329192541,0.5190755685986799,0.3528382171753738
"loo_enc,most_freq_imp,no_scale,k_best_sel,no_samp",6,0.003,77237,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"count_enc,most_freq_imp,max_abs_scale,no_samp,k_best_sel",6,0.003,77237,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"loo_enc,most_freq_imp,min_max_scale,no_samp,k_best_sel",6,0.003,77237,0.0742639109974766,1.358457158265949,0.0423533519798387,0.0481877448655024,0.0875158543214349,0.0152320226709175,0.2492573588981908,0.1480232914495864,0.1275598314600019
"loo_enc,most_freq_imp,no_scale,no_samp,k_best_sel",6,0.003,77237,0.0533373769678254,1.2607453332434786,0.0086782831444443,0.0116224888238781,0.1009240804493565,0.0102156640181612,0.2935457736970019,0.1755436495430194,0.148613377646047
"count_enc,most_freq_imp,max_abs_scale,k_best_sel,over_samp",6,0.003,77237,0.1029670058708503,1.295119587634331,0.0305127874481906,0.0752539943605026,0.1272186008861622,0.0539380952366483,0.2093600886162236,0.1386066040806965,0.1272186008861622
"loo_enc,median_imp,k_best_sel,no_scale,no_samp",6,0.003,77237,0.0892827966085709,1.8923605168888031,0.0943707085461274,0.1491996179600914,0.2563870266352598,0.2504288164665524,0.6459627329192541,0.5190755685986799,0.3528382171753738
