pipe,gen,mut_ratio,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"onehot_enc,most_freq_imp,no_sel,no_samp,norm_scale",19,0.009,38428,0.0745152354570636,-1.0,0.7941851568477438,0.7941851568477438,0.2685269070483787,0.0,0.8004320820955974,0.667266996848267,0.4002160410477986
"ordinal_enc,mean_imp,no_samp,no_sel,norm_scale",19,0.009,38428,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"onehot_enc,most_freq_imp,under_samp,norm_scale,no_sel",19,0.009,38428,0.4736594617378672,-1.0,0.2202204475899005,0.3497357048898315,0.1738392013232513,0.1400792222503804,0.2201086956521738,0.1821761760792948,0.1738392013232513
"ordinal_enc,mean_imp,under_samp,no_sel,norm_scale",19,0.009,38428,0.517852401391976,-1.0,0.4223472169089516,0.8730017701459875,0.4429685390224142,0.4440685031470711,0.4330399338374291,0.4386135946493945,0.4429685390224142
"ordinal_enc,most_freq_imp,no_sel,no_samp,norm_scale",19,0.009,38428,0.0745152354570636,-1.0,0.7941851568477438,0.7941851568477438,0.2685269070483787,0.0,0.8004320820955974,0.667266996848267,0.4002160410477986
"onehot_enc,mean_imp,no_samp,max_abs_scale,no_sel",19,0.009,38428,0.1238236578736964,2.320555099893224,0.1628607842352015,0.2458280674974148,0.2957057437941656,0.3862104717470193,0.6802592492573589,0.579545454545454,0.3909135373757817
"ordinal_enc,mean_imp,no_samp,norm_scale,no_sel",19,0.009,38428,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"onehot_enc,most_freq_imp,no_samp,norm_scale,no_sel",19,0.009,38428,0.0745152354570636,-1.0,0.7941851568477438,0.7941851568477438,0.2685269070483787,0.0,0.8004320820955974,0.667266996848267,0.4002160410477986
"onehot_enc,mean_imp,no_samp,no_sel,quant_scale",20,0.009,38428,0.0521193529991337,1.2700022927417796,0.0181589140342705,0.0300585711004992,0.1226671498459863,0.0315117670522535,0.3443154199297863,0.2180354267310792,0.1775428497058613
"onehot_enc,most_freq_imp,no_sel,no_samp,norm_scale",20,0.009,38428,0.0745152354570636,-1.0,0.7941851568477438,0.7941851568477438,0.2685269070483787,0.0,0.8004320820955974,0.667266996848267,0.4002160410477986
"ordinal_enc,mean_imp,no_samp,no_sel,norm_scale",20,0.009,38428,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"ordinal_enc,most_freq_imp,no_sel,no_samp,norm_scale",20,0.009,38428,0.0745152354570636,-1.0,0.7941851568477438,0.7941851568477438,0.2685269070483787,0.0,0.8004320820955974,0.667266996848267,0.4002160410477986
"onehot_enc,most_freq_imp,no_samp,no_sel,max_abs_scale",20,0.009,38428,0.0761878780931263,1.3682092639994374,0.0464090020325674,0.0535322804622352,0.0890559884036961,0.0201129146083274,0.250067512827437,0.1503747896588649,0.1289192369863157
"onehot_enc,mean_imp,no_samp,norm_scale,no_sel",20,0.009,38428,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"onehot_enc,most_freq_imp,no_samp,no_sel,norm_scale",20,0.009,38428,0.0745152354570636,-1.0,0.7941851568477438,0.7941851568477438,0.2685269070483787,0.0,0.8004320820955974,0.667266996848267,0.4002160410477986
"ordinal_enc,mean_imp,under_samp,no_sel,norm_scale",20,0.009,38428,0.517852401391976,-1.0,0.4223472169089516,0.8730017701459875,0.4429685390224142,0.4440685031470711,0.4330399338374291,0.4386135946493945,0.4429685390224142
"onehot_enc,most_freq_imp,under_samp,norm_scale,no_sel",20,0.009,38428,0.4736594617378672,-1.0,0.2202204475899005,0.3497357048898315,0.1738392013232513,0.1400792222503804,0.2201086956521738,0.1821761760792948,0.1738392013232513
"onehot_enc,median_imp,no_samp,no_sel,quant_scale",20,0.009,38428,0.1092528611374319,1.8292791726097724,0.1202977117632471,0.185761816368469,0.2438847617321982,0.2746321890325459,0.560626519038617,0.4527413387151028,0.3223037162336918
"onehot_enc,mean_imp,k_best_sel,no_samp,no_scale",0,0.01,38428,0.1266648431616382,2.483455126353175,0.1708210293798386,0.2557157935975561,0.2989672042036598,0.3914916532040922,0.6948420199837961,0.5935251798561153,0.3969779288739703
"onehot_enc,median_imp,min_max_scale,no_sel,no_samp",0,0.01,38428,0.122171330147762,2.2372682718943104,0.1556635422880118,0.2352396746830734,0.2802138068490669,0.3453346855983774,0.6513637591142322,0.5450220264317175,0.3721031474507761
"target_enc,mean_imp,quant_scale,under_samp,k_best_sel",0,0.01,38428,0.1565006960571615,1.4405003048694744,0.1018680240272235,0.2289235173989752,0.2598442141506886,0.2390470254604156,0.2996894409937888,0.2706297056692042,0.2598442141506885
"woe_enc,mean_imp,no_scale,over_samp,k_best_sel",0,0.01,38428,0.1997432108917372,1.5763128121719614,0.2024840299289594,0.3490613607445333,0.3406186094069529,0.3341398193507747,0.3601440013633267,0.3474079128936068,0.3406186094069528
"count_enc,median_imp,under_samp,min_max_scale,no_sel",0,0.01,38428,0.193109732166279,1.5609716974712686,0.189033542676188,0.3291330559164822,0.3229729273561976,0.3131677823688203,0.34919744126384,0.3316730684226923,0.3229729273561976
"ordinal_enc,median_imp,no_samp,no_scale,no_sel",0,0.01,38428,0.0982204864260121,1.754538867554358,0.0871671433680196,0.1524829557286875,0.2452437035694873,0.2679403541472508,0.5757493923845524,0.4628141562660278,0.3270703335474229
"count_enc,mean_imp,under_samp,min_max_scale,no_sel",0,0.01,38428,0.1942725445976856,1.556796105036756,0.2017667238919064,0.3374530962319765,0.3355703990008101,0.3284723683836232,0.3562356535241696,0.3426529049331965,0.33557039900081
"count_enc,median_imp,over_samp,max_abs_scale,k_best_sel",0,0.01,38428,0.1972217919991977,1.577925727619781,0.189420455394926,0.339347088174879,0.3292646557600543,0.3196508519371601,0.3559219495569189,0.3382873550825441,0.3292646557600543
"target_enc,median_imp,min_max_scale,no_sel,under_samp",0,0.01,38428,0.192896061354561,1.5550118319857789,0.1874499465774808,0.328036414001391,0.3222851404266811,0.313712434041923,0.3452648190656224,0.3298642289933819,0.3222851404266811
"onehot_enc,most_freq_imp,over_samp,norm_scale,k_best_sel",0,0.01,38428,0.4070635758046632,-1.0,0.2312805825431469,0.2312805825431469,0.1166666666666666,0.0,0.2333333333333332,0.1320931800261304,0.1166666666666666
"ordinal_enc,median_imp,no_samp,quant_scale,no_sel",1,0.01,38428,0.1083312897501118,1.8322109944988505,0.1177729861739045,0.1831152906576605,0.2435223772422539,0.2712933753943218,0.5633270321361057,0.4539007092198586,0.3226996442207454
"target_enc,mean_imp,no_scale,under_samp,k_best_sel",1,0.01,38428,0.1944589162336748,1.5579373454019854,0.1931498178031268,0.3390554408866515,0.342473585606265,0.3355962683609081,0.3633371590602214,0.3497807448656028,0.3424735856062651
"count_enc,mean_imp,under_samp,no_scale,no_sel",1,0.01,38428,0.1907907277346603,1.5397641668321884,0.1956726661832907,0.3272934830019001,0.3292347421009992,0.3224250435520303,0.3483704091277343,0.3356570080269707,0.3292347421009992
"onehot_enc,mean_imp,k_best_sel,no_samp,min_max_scale",1,0.01,38428,0.1309789319871317,2.6183739881128463,0.1780909884825861,0.2664192273196568,0.3000543576734917,0.3936922240348012,0.6988927896300297,0.5976181883796462,0.3987988147195824
"ordinal_enc,median_imp,no_samp,min_max_scale,no_sel",1,0.01,38428,0.1243749900239281,2.2939065719655507,0.1610969540996667,0.2418401719172661,0.2813915564413846,0.3476263399693723,0.6548744261409664,0.5485694101024376,0.3738584809641442
"count_enc,median_imp,under_samp,no_scale,no_sel",1,0.01,38428,0.1730198455350671,1.5288965196463995,0.1493150952910898,0.2797726125220507,0.3005818761814744,0.2755621333595442,0.3562440926275992,0.3182987766216714,0.3005818761814744
"woe_enc,mean_imp,no_scale,over_samp,k_best_sel",1,0.01,38428,0.1997432108917372,1.5763128121719614,0.2024840299289594,0.3490613607445333,0.3406186094069529,0.3341398193507747,0.3601440013633267,0.3474079128936068,0.3406186094069528
"count_enc,mean_imp,under_samp,min_max_scale,no_sel",1,0.01,38428,0.1942725445976856,1.556796105036756,0.2017667238919064,0.3374530962319765,0.3355703990008101,0.3284723683836232,0.3562356535241696,0.3426529049331965,0.33557039900081
"target_enc,mean_imp,quant_scale,under_samp,k_best_sel",1,0.01,38428,0.1565006960571615,1.4405003048694744,0.1018680240272235,0.2289235173989752,0.2598442141506886,0.2390470254604156,0.2996894409937888,0.2706297056692042,0.2598442141506885
"ordinal_enc,median_imp,no_samp,no_scale,no_sel",1,0.01,38428,0.0982204864260121,1.754538867554358,0.0871671433680196,0.1524829557286875,0.2452437035694873,0.2679403541472508,0.5757493923845524,0.4628141562660278,0.3270703335474229
"ordinal_enc,median_imp,no_samp,no_scale,no_sel",2,0.01,38428,0.0982204864260121,1.754538867554358,0.0871671433680196,0.1524829557286875,0.2452437035694873,0.2679403541472508,0.5757493923845524,0.4628141562660278,0.3270703335474229
"ordinal_enc,median_imp,no_samp,quant_scale,no_sel",2,0.01,38428,0.1083312897501118,1.8322109944988505,0.1177729861739045,0.1831152906576605,0.2435223772422539,0.2712933753943218,0.5633270321361057,0.4539007092198586,0.3226996442207454
"ordinal_enc,median_imp,no_samp,min_max_scale,no_sel",2,0.01,38428,0.1243749900239281,2.2939065719655507,0.1610969540996667,0.2418401719172661,0.2813915564413846,0.3476263399693723,0.6548744261409664,0.5485694101024376,0.3738584809641442
"onehot_enc,mean_imp,k_best_sel,no_samp,min_max_scale",2,0.01,38428,0.1309789319871317,2.6183739881128463,0.1780909884825861,0.2664192273196568,0.3000543576734917,0.3936922240348012,0.6988927896300297,0.5976181883796462,0.3987988147195824
"target_enc,mean_imp,quant_scale,under_samp,k_best_sel",2,0.01,38428,0.1565006960571615,1.4405003048694744,0.1018680240272235,0.2289235173989752,0.2598442141506886,0.2390470254604156,0.2996894409937888,0.2706297056692042,0.2598442141506885
"target_enc,mean_imp,no_scale,under_samp,k_best_sel",2,0.01,38428,0.1944589162336748,1.5579373454019854,0.1931498178031268,0.3390554408866515,0.342473585606265,0.3355962683609081,0.3633371590602214,0.3497807448656028,0.3424735856062651
"count_enc,median_imp,under_samp,no_scale,no_sel",2,0.01,38428,0.1730198455350671,1.5288965196463995,0.1493150952910898,0.2797726125220507,0.3005818761814744,0.2755621333595442,0.3562440926275992,0.3182987766216714,0.3005818761814744
"count_enc,mean_imp,under_samp,no_scale,no_sel",2,0.01,38428,0.1907907277346603,1.5397641668321884,0.1956726661832907,0.3272934830019001,0.3292347421009992,0.3224250435520303,0.3483704091277343,0.3356570080269707,0.3292347421009992
"woe_enc,mean_imp,over_samp,no_scale,k_best_sel",2,0.01,38428,0.1987345534296655,1.572589621459071,0.2024527557708353,0.3476111420214552,0.3407645279481935,0.3341483604192873,0.360708503749148,0.3477057060567525,0.3407645279481936
"ordinal_enc,median_imp,no_samp,no_sel,no_scale",2,0.01,38428,0.0982204864260121,1.754538867554358,0.0871671433680196,0.1524829557286875,0.2452437035694873,0.2679403541472508,0.5757493923845524,0.4628141562660278,0.3270703335474229
"ordinal_enc,median_imp,no_sel,no_samp,min_max_scale",3,0.01,38428,0.1243749900239281,2.2939065719655507,0.1610969540996667,0.2418401719172661,0.2813915564413846,0.3476263399693723,0.6548744261409664,0.5485694101024376,0.3738584809641442
"onehot_enc,mean_imp,no_samp,min_max_scale,k_best_sel",3,0.01,38428,0.1309789319871317,2.6183739881128463,0.1780909884825861,0.2664192273196568,0.3000543576734917,0.3936922240348012,0.6988927896300297,0.5976181883796462,0.3987988147195824
"ordinal_enc,median_imp,no_samp,min_max_scale,no_sel",3,0.01,38428,0.1243749900239281,2.2939065719655507,0.1610969540996667,0.2418401719172661,0.2813915564413846,0.3476263399693723,0.6548744261409664,0.5485694101024376,0.3738584809641442
"ordinal_enc,median_imp,no_samp,no_scale,no_sel",3,0.01,38428,0.0982204864260121,1.754538867554358,0.0871671433680196,0.1524829557286875,0.2452437035694873,0.2679403541472508,0.5757493923845524,0.4628141562660278,0.3270703335474229
"onehot_enc,median_imp,no_samp,quant_scale,no_sel",3,0.01,38428,0.1092528611374319,1.8292791726097724,0.1202977117632471,0.185761816368469,0.2438847617321982,0.2746321890325459,0.560626519038617,0.4527413387151028,0.3223037162336918
"ordinal_enc,mean_imp,k_best_sel,no_samp,min_max_scale",3,0.01,38428,0.1309789319871317,2.6183739881128463,0.1780909884825861,0.2664192273196568,0.3000543576734917,0.3936922240348012,0.6988927896300297,0.5976181883796462,0.3987988147195824
"ordinal_enc,median_imp,no_samp,quant_scale,no_sel",3,0.01,38428,0.1083312897501118,1.8322109944988505,0.1177729861739045,0.1831152906576605,0.2435223772422539,0.2712933753943218,0.5633270321361057,0.4539007092198586,0.3226996442207454
"target_enc,mean_imp,no_scale,under_samp,k_best_sel",3,0.01,38428,0.1944589162336748,1.5579373454019854,0.1931498178031268,0.3390554408866515,0.342473585606265,0.3355962683609081,0.3633371590602214,0.3497807448656028,0.3424735856062651
"target_enc,median_imp,quant_scale,under_samp,k_best_sel",3,0.01,38428,0.1900663129484424,1.5480501748354685,0.1547779057353811,0.3145951717423755,0.307098973805023,0.2965090958686655,0.3331040710234945,0.3153003918193885,0.3070989738050229
"ordinal_enc,median_imp,no_samp,no_sel,no_scale",3,0.01,38428,0.0982204864260121,1.754538867554358,0.0871671433680196,0.1524829557286875,0.2452437035694873,0.2679403541472508,0.5757493923845524,0.4628141562660278,0.3270703335474229
"ordinal_enc,median_imp,no_samp,no_scale,no_sel",4,0.01,38428,0.0982204864260121,1.754538867554358,0.0871671433680196,0.1524829557286875,0.2452437035694873,0.2679403541472508,0.5757493923845524,0.4628141562660278,0.3270703335474229
"onehot_enc,median_imp,no_samp,no_sel,quant_scale",4,0.01,38428,0.1092528611374319,1.8292791726097724,0.1202977117632471,0.185761816368469,0.2438847617321982,0.2746321890325459,0.560626519038617,0.4527413387151028,0.3223037162336918
"ordinal_enc,median_imp,no_samp,quant_scale,no_sel",4,0.01,38428,0.1083312897501118,1.8322109944988505,0.1177729861739045,0.1831152906576605,0.2435223772422539,0.2712933753943218,0.5633270321361057,0.4539007092198586,0.3226996442207454
"onehot_enc,median_imp,no_samp,quant_scale,no_sel",4,0.01,38428,0.1092528611374319,1.8292791726097724,0.1202977117632471,0.185761816368469,0.2438847617321982,0.2746321890325459,0.560626519038617,0.4527413387151028,0.3223037162336918
"ordinal_enc,median_imp,no_samp,no_sel,no_scale",4,0.01,38428,0.0982204864260121,1.754538867554358,0.0871671433680196,0.1524829557286875,0.2452437035694873,0.2679403541472508,0.5757493923845524,0.4628141562660278,0.3270703335474229
"target_enc,median_imp,quant_scale,under_samp,k_best_sel",4,0.01,38428,0.1900663129484424,1.5480501748354685,0.1547779057353811,0.3145951717423755,0.307098973805023,0.2965090958686655,0.3331040710234945,0.3153003918193885,0.3070989738050229
"ordinal_enc,median_imp,no_sel,no_samp,min_max_scale",4,0.01,38428,0.1243749900239281,2.2939065719655507,0.1610969540996667,0.2418401719172661,0.2813915564413846,0.3476263399693723,0.6548744261409664,0.5485694101024376,0.3738584809641442
"onehot_enc,mean_imp,no_samp,min_max_scale,k_best_sel",4,0.01,38428,0.1309789319871317,2.6183739881128463,0.1780909884825861,0.2664192273196568,0.3000543576734917,0.3936922240348012,0.6988927896300297,0.5976181883796462,0.3987988147195824
"ordinal_enc,most_freq_imp,no_samp,no_scale,no_sel",4,0.01,38428,0.0553217083678565,1.2694110746791794,0.0064598829640215,0.0109238454823611,0.100108715346983,0.0127531882970741,0.2892249527410208,0.1734966242738262,0.1469301314489016
"ordinal_enc,mean_imp,no_samp,no_sel,no_scale",4,0.01,38428,0.1201719076716356,2.230070625979368,0.170282500879983,0.2441302088817335,0.2943468019568765,0.3833504624871534,0.6759384283013781,0.5751460435475307,0.3888212932236261
"ordinal_enc,most_freq_imp,no_samp,no_scale,no_sel",5,0.01,38428,0.0553217083678565,1.2694110746791794,0.0064598829640215,0.0109238454823611,0.100108715346983,0.0127531882970741,0.2892249527410208,0.1734966242738262,0.1469301314489016
"onehot_enc,median_imp,no_samp,quant_scale,no_sel",5,0.01,38428,0.1092528611374319,1.8292791726097724,0.1202977117632471,0.185761816368469,0.2438847617321982,0.2746321890325459,0.560626519038617,0.4527413387151028,0.3223037162336918
"ordinal_enc,mean_imp,no_samp,no_sel,no_scale",5,0.01,38428,0.1201719076716356,2.230070625979368,0.170282500879983,0.2441302088817335,0.2943468019568765,0.3833504624871534,0.6759384283013781,0.5751460435475307,0.3888212932236261
"ordinal_enc,median_imp,no_samp,quant_scale,no_sel",5,0.01,38428,0.1083312897501118,1.8322109944988505,0.1177729861739045,0.1831152906576605,0.2435223772422539,0.2712933753943218,0.5633270321361057,0.4539007092198586,0.3226996442207454
"ordinal_enc,median_imp,no_samp,no_sel,no_scale",5,0.01,38428,0.0982204864260121,1.754538867554358,0.0871671433680196,0.1524829557286875,0.2452437035694873,0.2679403541472508,0.5757493923845524,0.4628141562660278,0.3270703335474229
"ordinal_enc,median_imp,no_sel,no_samp,min_max_scale",5,0.01,38428,0.1243749900239281,2.2939065719655507,0.1610969540996667,0.2418401719172661,0.2813915564413846,0.3476263399693723,0.6548744261409664,0.5485694101024376,0.3738584809641442
"onehot_enc,median_imp,no_samp,no_sel,quant_scale",5,0.01,38428,0.1092528611374319,1.8292791726097724,0.1202977117632471,0.185761816368469,0.2438847617321982,0.2746321890325459,0.560626519038617,0.4527413387151028,0.3223037162336918
"ordinal_enc,median_imp,no_samp,no_scale,no_sel",5,0.01,38428,0.0982204864260121,1.754538867554358,0.0871671433680196,0.1524829557286875,0.2452437035694873,0.2679403541472508,0.5757493923845524,0.4628141562660278,0.3270703335474229
"ordinal_enc,median_imp,no_samp,norm_scale,no_sel",5,0.01,38428,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"onehot_enc,mean_imp,no_samp,min_max_scale,k_best_sel",5,0.01,38428,0.1309789319871317,2.6183739881128463,0.1780909884825861,0.2664192273196568,0.3000543576734917,0.3936922240348012,0.6988927896300297,0.5976181883796462,0.3987988147195824
"ordinal_enc,median_imp,no_samp,no_sel,no_scale",6,0.01,38428,0.0982204864260121,1.754538867554358,0.0871671433680196,0.1524829557286875,0.2452437035694873,0.2679403541472508,0.5757493923845524,0.4628141562660278,0.3270703335474229
"ordinal_enc,median_imp,no_samp,norm_scale,no_sel",6,0.01,38428,0.0,1.0,1.0,1.0,0.3354774415655012,1.0,1.0,1.0,0.5
"ordinal_enc,median_imp,no_samp,no_scale,no_sel",6,0.01,38428,0.0982204864260121,1.754538867554358,0.0871671433680196,0.1524829557286875,0.2452437035694873,0.2679403541472508,0.5757493923845524,0.4628141562660278,0.3270703335474229
"ordinal_enc,median_imp,no_samp,no_sel,quant_scale",6,0.01,38428,0.1083312897501118,1.8322109944988505,0.1177729861739045,0.1831152906576605,0.2435223772422539,0.2712933753943218,0.5633270321361057,0.4539007092198586,0.3226996442207454
"ordinal_enc,median_imp,no_sel,no_samp,min_max_scale",6,0.01,38428,0.1243749900239281,2.2939065719655507,0.1610969540996667,0.2418401719172661,0.2813915564413846,0.3476263399693723,0.6548744261409664,0.5485694101024376,0.3738584809641442
"count_enc,mean_imp,no_samp,min_max_scale,k_best_sel",6,0.01,38428,0.1309789319871317,2.6183739881128463,0.1780909884825861,0.2664192273196568,0.3000543576734917,0.3936922240348012,0.6988927896300297,0.5976181883796462,0.3987988147195824
