pipe,gen,acc_dp_reps,seed,dp,dpr,eo,eqOdds,accu,precision,recall,f1,roc_auc
"onehot_enc,mean_imp,no_sel,quant_scale,no_samp",17,"(8, 12)",89734,0.8021614103257574,0.09396157250975644,0.7142575894790729,1.358607067161884,0.1930415263748594,0.2392638036809812,0.27485380116959096,0.2574850299401201,0.20846515195091575
"onehot_enc,mean_imp,no_sel,no_samp,min_max_scale",17,"(8, 12)",89734,0.8446886487321871,0.07584586863447243,0.7302437295743596,1.4083064076370382,0.17171717171717146,0.21100917431192684,0.2456140350877192,0.2286995515695068,0.1856485475985044
"onehot_enc,mean_imp,min_max_scale,k_best_sel,over_samp",18,"(8, 12)",89734,0.798914440141272,0.20108555985872786,0.6175674518015234,1.4847883385536604,0.2293232012750455,0.24516162549772805,0.19791666666666666,0.2224413926629797,0.2293232012750456
"onehot_enc,mean_imp,no_sel,quant_scale,over_samp",18,"(8, 12)",89734,0.780664911062797,0.1966441401050877,0.5931679523394503,1.3518559271732589,0.2101690573770492,0.2182619379224288,0.1957536429872495,0.2071938743928189,0.2101690573770492
"onehot_enc,mean_imp,k_best_sel,min_max_scale,over_samp",18,"(8, 12)",89734,0.8035686098165338,0.19643139018346628,0.6252629534470191,1.495188167122233,0.2279001593806921,0.2433733356456411,0.1973759107468124,0.22124746333485126,0.2279001593806922
"onehot_enc,mean_imp,no_sel,over_samp,quant_scale",18,"(8, 12)",89734,0.7812903055768605,0.19592273314210387,0.5961723322512521,1.3543557961638832,0.2108521174863388,0.21835892509837826,0.1974612932604736,0.20808131234505253,0.21085211748633886
"woe_enc,mean_imp,no_sel,over_samp,min_max_scale",18,"(8, 12)",89734,0.804557443495283,0.17072018377990542,0.5831619899503606,1.3826708337300382,0.19406022313296908,0.1931972912975554,0.19544057377049187,0.19434656839437364,0.1940602231329691
"onehot_enc,mean_imp,no_sel,over_samp,min_max_scale",18,"(8, 12)",89734,0.7738436703018212,0.1916693257522979,0.5736236674428346,1.2927817277467275,0.1991547131147542,0.20126545512107535,0.1955828779599272,0.19846774091751884,0.19915471311475413
"onehot_enc,mean_imp,no_sel,no_samp,min_max_scale",18,"(8, 12)",89734,0.8446886487321871,0.07584586863447243,0.7302437295743596,1.4083064076370382,0.17171717171717146,0.21100917431192684,0.2456140350877192,0.2286995515695068,0.1856485475985044
"onehot_enc,mean_imp,no_sel,min_max_scale,over_samp",18,"(8, 12)",89734,0.7746709848724163,0.18976077702777155,0.5714736274243194,1.2872744643189062,0.19647939435336975,0.19859324386385807,0.192964480874317,0.19581412545559326,0.1964793943533698
"onehot_enc,mean_imp,no_sel,no_samp,quant_scale",18,"(8, 12)",89734,0.8021614103257574,0.09396157250975644,0.7142575894790729,1.358607067161884,0.1930415263748594,0.2392638036809812,0.27485380116959096,0.2574850299401201,0.20846515195091575
"onehot_enc,mean_imp,no_sel,under_samp,quant_scale",18,"(8, 12)",89734,0.7983624599164008,0.1813211171686436,0.6132232645588063,1.4140279158002909,0.2112573099415206,0.21485897297991294,0.2044956140350878,0.209804677886168,0.2112573099415206
"onehot_enc,mean_imp,no_sel,min_max_scale,over_samp",19,"(8, 12)",89734,0.7746709848724163,0.18976077702777155,0.5714736274243194,1.2872744643189062,0.19647939435336975,0.19859324386385807,0.192964480874317,0.19581412545559326,0.1964793943533698
"onehot_enc,mean_imp,min_max_scale,k_best_sel,over_samp",19,"(8, 12)",89734,0.798914440141272,0.20108555985872786,0.6175674518015234,1.4847883385536604,0.2293232012750455,0.24516162549772805,0.19791666666666666,0.2224413926629797,0.2293232012750456
"onehot_enc,mean_imp,no_sel,quant_scale,over_samp",19,"(8, 12)",89734,0.780664911062797,0.1966441401050877,0.5931679523394503,1.3518559271732589,0.2101690573770492,0.2182619379224288,0.1957536429872495,0.2071938743928189,0.2101690573770492
"woe_enc,mean_imp,no_sel,over_samp,min_max_scale",19,"(8, 12)",89734,0.804557443495283,0.17072018377990542,0.5831619899503606,1.3826708337300382,0.19406022313296908,0.1931972912975554,0.19544057377049187,0.19434656839437364,0.1940602231329691
"onehot_enc,mean_imp,no_sel,over_samp,quant_scale",19,"(8, 12)",89734,0.7812903055768605,0.19592273314210387,0.5961723322512521,1.3543557961638832,0.2108521174863388,0.21835892509837826,0.1974612932604736,0.20808131234505253,0.21085211748633886
"onehot_enc,mean_imp,no_samp,quant_scale,no_sel",19,"(8, 12)",89734,0.8021614103257574,0.09396157250975644,0.7142575894790729,1.358607067161884,0.1930415263748594,0.2392638036809812,0.27485380116959096,0.2574850299401201,0.20846515195091575
"onehot_enc,mean_imp,no_sel,over_samp,min_max_scale",19,"(8, 12)",89734,0.7738436703018212,0.1916693257522979,0.5736236674428346,1.2927817277467275,0.1991547131147542,0.20126545512107535,0.1955828779599272,0.19846774091751884,0.19915471311475413
"onehot_enc,mean_imp,k_best_sel,min_max_scale,over_samp",19,"(8, 12)",89734,0.8035686098165338,0.19643139018346628,0.6252629534470191,1.495188167122233,0.2279001593806921,0.2433733356456411,0.1973759107468124,0.22124746333485126,0.2279001593806922
"ordinal_enc,mean_imp,min_max_scale,k_best_sel,over_samp",19,"(8, 12)",89734,0.8443982600264274,0.1402142344765069,0.7061856897568064,1.5619512108869111,0.22077071948998173,0.213985032478102,0.23258196721311475,0.22342061731051047,0.22077071948998173
"onehot_enc,most_freq_imp,no_sel,over_samp,min_max_scale",19,"(8, 12)",89734,0.774748837594918,0.190643068317588,0.5694956578441929,1.2916140101708784,0.197176684881603,0.19967591840826326,0.192992941712204,0.19637882817181576,0.197176684881603
"onehot_enc,mean_imp,no_sel,over_samp,min_max_scale",20,"(8, 12)",89734,0.7738436703018212,0.1916693257522979,0.5736236674428346,1.2927817277467275,0.1991547131147542,0.20126545512107535,0.1955828779599272,0.19846774091751884,0.19915471311475413
"onehot_enc,mean_imp,no_sel,over_samp,quant_scale",20,"(8, 12)",89734,0.7812903055768605,0.19592273314210387,0.5961723322512521,1.3543557961638832,0.2108521174863388,0.21835892509837826,0.1974612932604736,0.20808131234505253,0.21085211748633886
"onehot_enc,mean_imp,no_sel,min_max_scale,over_samp",20,"(8, 12)",89734,0.7746709848724163,0.18976077702777155,0.5714736274243194,1.2872744643189062,0.19647939435336975,0.19859324386385807,0.192964480874317,0.19581412545559326,0.1964793943533698
"onehot_enc,mean_imp,min_max_scale,k_best_sel,over_samp",20,"(8, 12)",89734,0.798914440141272,0.20108555985872786,0.6175674518015234,1.4847883385536604,0.2293232012750455,0.24516162549772805,0.19791666666666666,0.2224413926629797,0.2293232012750456
"onehot_enc,mean_imp,k_best_sel,min_max_scale,over_samp",20,"(8, 12)",89734,0.8035686098165338,0.19643139018346628,0.6252629534470191,1.495188167122233,0.2279001593806921,0.2433733356456411,0.1973759107468124,0.22124746333485126,0.2279001593806922
"onehot_enc,mean_imp,no_sel,quant_scale,over_samp",20,"(8, 12)",89734,0.780664911062797,0.1966441401050877,0.5931679523394503,1.3518559271732589,0.2101690573770492,0.2182619379224288,0.1957536429872495,0.2071938743928189,0.2101690573770492
"ordinal_enc,mean_imp,min_max_scale,k_best_sel,over_samp",20,"(8, 12)",89734,0.8443982600264274,0.1402142344765069,0.7061856897568064,1.5619512108869111,0.22077071948998173,0.213985032478102,0.23258196721311475,0.22342061731051047,0.22077071948998173
"onehot_enc,most_freq_imp,no_sel,over_samp,min_max_scale",20,"(8, 12)",89734,0.774748837594918,0.190643068317588,0.5694956578441929,1.2916140101708784,0.197176684881603,0.19967591840826326,0.192992941712204,0.19637882817181576,0.197176684881603
"onehot_enc,mean_imp,no_samp,quant_scale,no_sel",20,"(8, 12)",89734,0.8021614103257574,0.09396157250975644,0.7142575894790729,1.358607067161884,0.1930415263748594,0.2392638036809812,0.27485380116959096,0.2574850299401201,0.20846515195091575
"woe_enc,mean_imp,no_sel,over_samp,min_max_scale",20,"(8, 12)",89734,0.804557443495283,0.17072018377990542,0.5831619899503606,1.3826708337300382,0.19406022313296908,0.1931972912975554,0.19544057377049187,0.19434656839437364,0.1940602231329691
"onehot_enc,most_freq_imp,max_abs_scale,over_samp,k_best_sel",0,"(12, 8)",89734,0.8324712736691995,0.16752872633080051,0.659469353132217,1.5569720240723888,0.22260644353369752,0.2287520583569315,0.21029713114754106,0.219902265096589,0.22260644353369752
"onehot_enc,most_freq_imp,no_sel,min_max_scale,under_samp",0,"(12, 8)",89734,0.7916691691733396,0.18111639422998024,0.5929969583021617,1.3658022721032264,0.2034904970760236,0.2054062167971508,0.19992690058479545,0.2027481443373423,0.20349049707602354
"onehot_enc,mean_imp,over_samp,no_sel,quant_scale",0,"(12, 8)",89734,0.7849054330922256,0.19402956893904927,0.5992441481422089,1.3670689641441085,0.21096596083788705,0.21878562426904474,0.1970343806921676,0.2080796119404109,0.2109659608378871
"woe_enc,median_imp,over_samp,no_scale,k_best_sel",0,"(12, 8)",89734,0.7861802475693788,0.18861862544278588,0.5684363597292865,1.3299362410208344,0.19559710837887065,0.20091427974670065,0.18656079234972675,0.19386631517586286,0.19559710837887065
"woe_enc,mean_imp,min_max_scale,k_best_sel,over_samp",0,"(12, 8)",89734,0.8132274469228368,0.17422594591595325,0.5906545214652524,1.4409260670492978,0.20081967213114754,0.20603537160015034,0.19185450819672129,0.19904934179990005,0.20081967213114751
"woe_enc,median_imp,k_best_sel,quant_scale,no_samp",0,"(12, 8)",89734,0.8715738113899028,0.056295942150242126,0.8134031578532891,1.5531942309776954,0.1907968574635243,0.2312499999999997,0.2807017543859654,0.25679758308157113,0.20774614130955804
"onehot_enc,mean_imp,no_sel,no_samp,quant_scale",0,"(12, 8)",89734,0.8021614103257574,0.09396157250975644,0.7142575894790729,1.358607067161884,0.1930415263748594,0.2392638036809812,0.27485380116959096,0.2574850299401201,0.20846515195091575
"count_enc,mean_imp,over_samp,k_best_sel,no_scale",0,"(12, 8)",89734,0.7892902647229922,0.18950961057687168,0.6011157165179519,1.3837160251599274,0.21088057832422588,0.21775573700707496,0.1986566484517304,0.20834648951580498,0.21088057832422585
"onehot_enc,median_imp,no_sel,no_scale,over_samp",0,"(12, 8)",89734,0.7659567184113386,0.18515398254469076,0.5722146690756098,1.2162822141848215,0.18808344717668485,0.1824216908725006,0.19700591985428045,0.18980808691921824,0.18808344717668488
"onehot_enc,most_freq_imp,min_max_scale,no_sel,under_samp",0,"(12, 8)",89734,0.794289353421238,0.1814778373196907,0.5911241977398903,1.3831279190189811,0.20438139619883056,0.20725197319601324,0.19919590643274865,0.20330024265549496,0.20438139619883053
"onehot_enc,mean_imp,k_best_sel,no_samp,quant_scale",1,"(12, 8)",89734,0.9566724436741778,0.04332755632582327,0.8807339449541297,1.8550929193131047,0.21212121212121232,0.27433628318584075,0.2807017543859654,0.27753303964757714,0.22505033074489456
"woe_enc,mean_imp,min_max_scale,no_sel,over_samp",1,"(12, 8)",89734,0.8110609968352465,0.16488556078922847,0.5946892537359618,1.403798643574519,0.19489981785063756,0.1929862841174347,0.1979735883424409,0.19550927372083216,0.1948998178506376
"onehot_enc,most_freq_imp,min_max_scale,no_sel,under_samp",1,"(12, 8)",89734,0.794289353421238,0.1814778373196907,0.5911241977398903,1.3831279190189811,0.20438139619883056,0.20725197319601324,0.19919590643274865,0.20330024265549496,0.20438139619883053
"onehot_enc,most_freq_imp,no_sel,min_max_scale,under_samp",1,"(12, 8)",89734,0.7916691691733396,0.18111639422998024,0.5929969583021617,1.3658022721032264,0.2034904970760236,0.2054062167971508,0.19992690058479545,0.2027481443373423,0.20349049707602354
"woe_enc,most_freq_imp,no_sel,min_max_scale,under_samp",1,"(12, 8)",89734,0.8206304956842575,0.16515642810953168,0.6113738827420561,1.4689921044989975,0.204152960526316,0.20522184095800616,0.2020285087719299,0.20371390313458032,0.204152960526316
"onehot_enc,mean_imp,min_max_scale,k_best_sel,over_samp",1,"(12, 8)",89734,0.798914440141272,0.20108555985872786,0.6175674518015234,1.4847883385536604,0.2293232012750455,0.24516162549772805,0.19791666666666666,0.2224413926629797,0.2293232012750456
"woe_enc,mean_imp,min_max_scale,k_best_sel,over_samp",1,"(12, 8)",89734,0.8132274469228368,0.17422594591595325,0.5906545214652524,1.4409260670492978,0.20081967213114754,0.20603537160015034,0.19185450819672129,0.19904934179990005,0.20081967213114751
"woe_enc,median_imp,k_best_sel,quant_scale,no_samp",1,"(12, 8)",89734,0.8715738113899028,0.056295942150242126,0.8134031578532891,1.5531942309776954,0.1907968574635243,0.2312499999999997,0.2807017543859654,0.25679758308157113,0.20774614130955804
"onehot_enc,mean_imp,no_sel,no_samp,quant_scale",1,"(12, 8)",89734,0.8021614103257574,0.09396157250975644,0.7142575894790729,1.358607067161884,0.1930415263748594,0.2392638036809812,0.27485380116959096,0.2574850299401201,0.20846515195091575
"onehot_enc,most_freq_imp,max_abs_scale,over_samp,k_best_sel",1,"(12, 8)",89734,0.8324712736691995,0.16752872633080051,0.659469353132217,1.5569720240723888,0.22260644353369752,0.2287520583569315,0.21029713114754106,0.219902265096589,0.22260644353369752
"onehot_enc,mean_imp,min_max_scale,k_best_sel,over_samp",2,"(12, 8)",89734,0.798914440141272,0.20108555985872786,0.6175674518015234,1.4847883385536604,0.2293232012750455,0.24516162549772805,0.19791666666666666,0.2224413926629797,0.2293232012750456
"woe_enc,most_freq_imp,no_sel,min_max_scale,under_samp",2,"(12, 8)",89734,0.8206304956842575,0.16515642810953168,0.6113738827420561,1.4689921044989975,0.204152960526316,0.20522184095800616,0.2020285087719299,0.20371390313458032,0.204152960526316
"woe_enc,mean_imp,quant_scale,no_sel,over_samp",2,"(12, 8)",89734,0.829965242633215,0.15952128160407572,0.678346510242428,1.5149220681721525,0.21806693989071035,0.2190699794120362,0.216216985428051,0.21767164495010954,0.2180669398907104
"woe_enc,median_imp,k_best_sel,min_max_scale,no_samp",2,"(12, 8)",89734,0.892133702767445,0.056801405154958025,0.8171043824073716,1.6062781715811625,0.1907968574635243,0.2378048780487808,0.2690058479532166,0.2537313432835817,0.20554117534272856
"onehot_enc,median_imp,min_max_scale,no_sel,under_samp",2,"(12, 8)",89734,0.7884451937649986,0.18559684817062527,0.5866988473047998,1.3637555133744517,0.204404239766082,0.20798877419027773,0.1980537280701756,0.20310008805491414,0.204404239766082
"woe_enc,most_freq_imp,k_best_sel,quant_scale,no_samp",2,"(12, 8)",89734,0.8585534667564491,0.06067669490757801,0.7864708430129549,1.5139162371250159,0.18967452300785628,0.2288401253918497,0.2807017543859654,0.2556732223903176,0.2068353944971721
"onehot_enc,mean_imp,no_sel,no_samp,quant_scale",2,"(12, 8)",89734,0.8021614103257574,0.09396157250975644,0.7142575894790729,1.358607067161884,0.1930415263748594,0.2392638036809812,0.27485380116959096,0.2574850299401201,0.20846515195091575
"woe_enc,median_imp,k_best_sel,quant_scale,no_samp",2,"(12, 8)",89734,0.8715738113899028,0.056295942150242126,0.8134031578532891,1.5531942309776954,0.1907968574635243,0.2312499999999997,0.2807017543859654,0.25679758308157113,0.20774614130955804
"onehot_enc,most_freq_imp,no_sel,min_max_scale,under_samp",2,"(12, 8)",89734,0.7916691691733396,0.18111639422998024,0.5929969583021617,1.3658022721032264,0.2034904970760236,0.2054062167971508,0.19992690058479545,0.2027481443373423,0.20349049707602354
"woe_enc,mean_imp,min_max_scale,k_best_sel,over_samp",2,"(12, 8)",89734,0.8132274469228368,0.17422594591595325,0.5906545214652524,1.4409260670492978,0.20081967213114754,0.20603537160015034,0.19185450819672129,0.19904934179990005,0.20081967213114751
"woe_enc,mean_imp,k_best_sel,quant_scale,no_samp",3,"(12, 8)",89734,0.8649228935080427,0.060256786984342024,0.8042288459266851,1.5295374879019914,0.18967452300785628,0.23052959501557654,0.2777777777777782,0.2549019607843133,0.2062841530054645
"onehot_enc,median_imp,no_sel,no_samp,quant_scale",3,"(12, 8)",89734,0.8070792259545866,0.09167427616580627,0.7142575894790729,1.3730894983109798,0.1930415263748594,0.2392638036809812,0.27485380116959096,0.2574850299401201,0.20846515195091575
"woe_enc,mean_imp,k_best_sel,min_max_scale,no_samp",3,"(12, 8)",89734,0.8886674982613775,0.06046601193914879,0.7987557585541597,1.5879295477279516,0.18855218855218853,0.2363636363636364,0.2631578947368424,0.2500000000000001,0.20261719873454132
"woe_enc,median_imp,quant_scale,no_sel,over_samp",3,"(12, 8)",89734,0.8359924121931656,0.15537909289437266,0.6893950156725257,1.540634777068537,0.2205999544626594,0.2208717789087261,0.22008765938069214,0.22049967642382168,0.2205999544626594
"woe_enc,most_freq_imp,quant_scale,no_sel,over_samp",3,"(12, 8)",89734,0.8373428279337123,0.1604839626946198,0.671575580111579,1.5643410418874573,0.2217668488160292,0.2258711449806925,0.21422472677595625,0.2201229897400907,0.22176684881602912
"onehot_enc,mean_imp,no_sel,no_samp,quant_scale",3,"(12, 8)",89734,0.8021614103257574,0.09396157250975644,0.7142575894790729,1.358607067161884,0.1930415263748594,0.2392638036809812,0.27485380116959096,0.2574850299401201,0.20846515195091575
"onehot_enc,most_freq_imp,no_sel,min_max_scale,under_samp",3,"(12, 8)",89734,0.7916691691733396,0.18111639422998024,0.5929969583021617,1.3658022721032264,0.2034904970760236,0.2054062167971508,0.19992690058479545,0.2027481443373423,0.20349049707602354
"woe_enc,most_freq_imp,no_sel,min_max_scale,under_samp",3,"(12, 8)",89734,0.8206304956842575,0.16515642810953168,0.6113738827420561,1.4689921044989975,0.204152960526316,0.20522184095800616,0.2020285087719299,0.20371390313458032,0.204152960526316
"woe_enc,most_freq_imp,k_best_sel,quant_scale,no_samp",3,"(12, 8)",89734,0.8585534667564491,0.06067669490757801,0.7864708430129549,1.5139162371250159,0.18967452300785628,0.2288401253918497,0.2807017543859654,0.2556732223903176,0.2068353944971721
"woe_enc,mean_imp,min_max_scale,k_best_sel,over_samp",3,"(12, 8)",89734,0.8132274469228368,0.17422594591595325,0.5906545214652524,1.4409260670492978,0.20081967213114754,0.20603537160015034,0.19185450819672129,0.19904934179990005,0.20081967213114751
"woe_enc,most_freq_imp,k_best_sel,quant_scale,no_samp",4,"(12, 8)",89734,0.8585534667564491,0.06067669490757801,0.7864708430129549,1.5139162371250159,0.18967452300785628,0.2288401253918497,0.2807017543859654,0.2556732223903176,0.2068353944971721
"woe_enc,most_freq_imp,no_sel,under_samp,min_max_scale",4,"(12, 8)",89734,0.8157853428232444,0.1693730042518941,0.603938211206048,1.4553106371608155,0.20399305555555566,0.20623082624350625,0.1999269005847954,0.20316043434202044,0.20399305555555566
"onehot_enc,mean_imp,no_sel,quant_scale,no_samp",4,"(12, 8)",89734,0.8021614103257574,0.09396157250975644,0.7142575894790729,1.358607067161884,0.1930415263748594,0.2392638036809812,0.27485380116959096,0.2574850299401201,0.20846515195091575
"woe_enc,most_freq_imp,k_best_sel,quant_scale,over_samp",4,"(12, 8)",89734,0.8358909049735369,0.16405331235767054,0.6610520629095961,1.56276888389725,0.22153916211293254,0.2267255856351166,0.21194785974499092,0.21945223513067447,0.22153916211293254
"woe_enc,mean_imp,min_max_scale,k_best_sel,no_samp",4,"(12, 8)",89734,0.8886674982613775,0.06046601193914879,0.7987557585541597,1.5879295477279516,0.18855218855218853,0.2363636363636364,0.2631578947368424,0.2500000000000001,0.20261719873454132
"onehot_enc,mean_imp,no_sel,no_samp,quant_scale",4,"(12, 8)",89734,0.8021614103257574,0.09396157250975644,0.7142575894790729,1.358607067161884,0.1930415263748594,0.2392638036809812,0.27485380116959096,0.2574850299401201,0.20846515195091575
"woe_enc,mean_imp,min_max_scale,k_best_sel,over_samp",4,"(12, 8)",89734,0.8132274469228368,0.17422594591595325,0.5906545214652524,1.4409260670492978,0.20081967213114754,0.20603537160015034,0.19185450819672129,0.19904934179990005,0.20081967213114751
"woe_enc,mean_imp,no_samp,quant_scale,k_best_sel",4,"(12, 8)",89734,0.8446444932607717,0.05616238119614892,0.8286411780919001,1.5126392787566671,0.19977553310886625,0.23548387096774226,0.3070175438596493,0.27300613496932513,0.21999328923401376
"woe_enc,mean_imp,k_best_sel,min_max_scale,no_samp",4,"(12, 8)",89734,0.8886674982613775,0.06046601193914879,0.7987557585541597,1.5879295477279516,0.18855218855218853,0.2363636363636364,0.2631578947368424,0.2500000000000001,0.20261719873454132
"woe_enc,median_imp,quant_scale,no_sel,over_samp",4,"(12, 8)",89734,0.8359924121931656,0.15537909289437266,0.6893950156725257,1.540634777068537,0.2205999544626594,0.2208717789087261,0.22008765938069214,0.22049967642382168,0.2205999544626594
"woe_enc,most_freq_imp,k_best_sel,quant_scale,no_samp",5,"(12, 8)",89734,0.8585534667564491,0.06067669490757801,0.7864708430129549,1.5139162371250159,0.18967452300785628,0.2288401253918497,0.2807017543859654,0.2556732223903176,0.2068353944971721
"woe_enc,mean_imp,k_best_sel,min_max_scale,no_samp",5,"(12, 8)",89734,0.8886674982613775,0.06046601193914879,0.7987557585541597,1.5879295477279516,0.18855218855218853,0.2363636363636364,0.2631578947368424,0.2500000000000001,0.20261719873454132
"onehot_enc,mean_imp,quant_scale,no_sel,no_samp",5,"(12, 8)",89734,0.8021614103257574,0.09396157250975644,0.7142575894790729,1.358607067161884,0.1930415263748594,0.2392638036809812,0.27485380116959096,0.2574850299401201,0.20846515195091575
"woe_enc,median_imp,no_sel,over_samp,quant_scale",5,"(12, 8)",89734,0.8189547500523724,0.1706094833193557,0.6420493528405126,1.4805019881681485,0.21415357468123866,0.21831544712889767,0.20671106557377053,0.21258473131662228,0.21415357468123866
"onehot_enc,mean_imp,no_sel,no_samp,quant_scale",5,"(12, 8)",89734,0.8021614103257574,0.09396157250975644,0.7142575894790729,1.358607067161884,0.1930415263748594,0.2392638036809812,0.27485380116959096,0.2574850299401201,0.20846515195091575
"woe_enc,mean_imp,min_max_scale,k_best_sel,no_samp",5,"(12, 8)",89734,0.8886674982613775,0.06046601193914879,0.7987557585541597,1.5879295477279516,0.18855218855218853,0.2363636363636364,0.2631578947368424,0.2500000000000001,0.20261719873454132
"onehot_enc,mean_imp,no_sel,quant_scale,no_samp",5,"(12, 8)",89734,0.8021614103257574,0.09396157250975644,0.7142575894790729,1.358607067161884,0.1930415263748594,0.2392638036809812,0.27485380116959096,0.2574850299401201,0.20846515195091575
"woe_enc,most_freq_imp,no_sel,under_samp,min_max_scale",5,"(12, 8)",89734,0.8157853428232444,0.1693730042518941,0.603938211206048,1.4553106371608155,0.20399305555555566,0.20623082624350625,0.1999269005847954,0.20316043434202044,0.20399305555555566
"woe_enc,mean_imp,no_samp,quant_scale,k_best_sel",5,"(12, 8)",89734,0.8446444932607717,0.05616238119614892,0.8286411780919001,1.5126392787566671,0.19977553310886625,0.23548387096774226,0.3070175438596493,0.27300613496932513,0.21999328923401376
"woe_enc,most_freq_imp,k_best_sel,quant_scale,over_samp",5,"(12, 8)",89734,0.8358909049735369,0.16405331235767054,0.6610520629095961,1.56276888389725,0.22153916211293254,0.2267255856351166,0.21194785974499092,0.21945223513067447,0.22153916211293254
"woe_enc,most_freq_imp,no_sel,under_samp,min_max_scale",6,"(12, 8)",89734,0.8157853428232444,0.1693730042518941,0.603938211206048,1.4553106371608155,0.20399305555555566,0.20623082624350625,0.1999269005847954,0.20316043434202044,0.20399305555555566
"woe_enc,mean_imp,min_max_scale,k_best_sel,no_samp",6,"(12, 8)",89734,0.8886674982613775,0.06046601193914879,0.7987557585541597,1.5879295477279516,0.18855218855218853,0.2363636363636364,0.2631578947368424,0.2500000000000001,0.20261719873454132
"woe_enc,mean_imp,k_best_sel,min_max_scale,no_samp",6,"(12, 8)",89734,0.8886674982613775,0.06046601193914879,0.7987557585541597,1.5879295477279516,0.18855218855218853,0.2363636363636364,0.2631578947368424,0.2500000000000001,0.20261719873454132
"woe_enc,median_imp,no_sel,over_samp,quant_scale",6,"(12, 8)",89734,0.8189547500523724,0.1706094833193557,0.6420493528405126,1.4805019881681485,0.21415357468123866,0.21831544712889767,0.20671106557377053,0.21258473131662228,0.21415357468123866
"onehot_enc,mean_imp,quant_scale,no_sel,no_samp",6,"(12, 8)",89734,0.8021614103257574,0.09396157250975644,0.7142575894790729,1.358607067161884,0.1930415263748594,0.2392638036809812,0.27485380116959096,0.2574850299401201,0.20846515195091575
"woe_enc,most_freq_imp,k_best_sel,quant_scale,over_samp",6,"(12, 8)",89734,0.8358909049735369,0.16405331235767054,0.6610520629095961,1.56276888389725,0.22153916211293254,0.2267255856351166,0.21194785974499092,0.21945223513067447,0.22153916211293254
"woe_enc,mean_imp,no_samp,quant_scale,k_best_sel",6,"(12, 8)",89734,0.8446444932607717,0.05616238119614892,0.8286411780919001,1.5126392787566671,0.19977553310886625,0.23548387096774226,0.3070175438596493,0.27300613496932513,0.21999328923401376
"onehot_enc,mean_imp,no_sel,no_samp,quant_scale",6,"(12, 8)",89734,0.8021614103257574,0.09396157250975644,0.7142575894790729,1.358607067161884,0.1930415263748594,0.2392638036809812,0.27485380116959096,0.2574850299401201,0.20846515195091575
"onehot_enc,mean_imp,no_sel,quant_scale,no_samp",6,"(12, 8)",89734,0.8021614103257574,0.09396157250975644,0.7142575894790729,1.358607067161884,0.1930415263748594,0.2392638036809812,0.27485380116959096,0.2574850299401201,0.20846515195091575
"woe_enc,most_freq_imp,k_best_sel,quant_scale,no_samp",6,"(12, 8)",89734,0.8585534667564491,0.06067669490757801,0.7864708430129549,1.5139162371250159,0.18967452300785628,0.2288401253918497,0.2807017543859654,0.2556732223903176,0.2068353944971721
"woe_enc,most_freq_imp,k_best_sel,quant_scale,no_samp",7,"(12, 8)",89734,0.8585534667564491,0.06067669490757801,0.7864708430129549,1.5139162371250159,0.18967452300785628,0.2288401253918497,0.2807017543859654,0.2556732223903176,0.2068353944971721
"woe_enc,most_freq_imp,no_sel,under_samp,min_max_scale",7,"(12, 8)",89734,0.8157853428232444,0.1693730042518941,0.603938211206048,1.4553106371608155,0.20399305555555566,0.20623082624350625,0.1999269005847954,0.20316043434202044,0.20399305555555566
"onehot_enc,mean_imp,no_sel,quant_scale,no_samp",7,"(12, 8)",89734,0.8021614103257574,0.09396157250975644,0.7142575894790729,1.358607067161884,0.1930415263748594,0.2392638036809812,0.27485380116959096,0.2574850299401201,0.20846515195091575
"woe_enc,mean_imp,min_max_scale,k_best_sel,over_samp",7,"(12, 8)",89734,0.8132274469228368,0.17422594591595325,0.5906545214652524,1.4409260670492978,0.20081967213114754,0.20603537160015034,0.19185450819672129,0.19904934179990005,0.20081967213114751
"woe_enc,median_imp,no_sel,no_samp,quant_scale",7,"(12, 8)",89734,0.8762101358884634,0.05777403195555662,0.7907626885065168,1.5697275508047133,0.191919191919192,0.2352941176470593,0.2777777777777782,0.2571428571428576,0.20810564663023695
"woe_enc,median_imp,no_sel,over_samp,quant_scale",7,"(12, 8)",89734,0.8189547500523724,0.1706094833193557,0.6420493528405126,1.4805019881681485,0.21415357468123866,0.21831544712889767,0.20671106557377053,0.21258473131662228,0.21415357468123866
"woe_enc,mean_imp,k_best_sel,min_max_scale,no_samp",7,"(12, 8)",89734,0.8886674982613775,0.06046601193914879,0.7987557585541597,1.5879295477279516,0.18855218855218853,0.2363636363636364,0.2631578947368424,0.2500000000000001,0.20261719873454132
"woe_enc,mean_imp,min_max_scale,k_best_sel,no_samp",7,"(12, 8)",89734,0.8886674982613775,0.06046601193914879,0.7987557585541597,1.5879295477279516,0.18855218855218853,0.2363636363636364,0.2631578947368424,0.2500000000000001,0.20261719873454132
"onehot_enc,mean_imp,quant_scale,no_sel,no_samp",7,"(12, 8)",89734,0.8021614103257574,0.09396157250975644,0.7142575894790729,1.358607067161884,0.1930415263748594,0.2392638036809812,0.27485380116959096,0.2574850299401201,0.20846515195091575
"onehot_enc,mean_imp,no_sel,no_samp,quant_scale",7,"(12, 8)",89734,0.8021614103257574,0.09396157250975644,0.7142575894790729,1.358607067161884,0.1930415263748594,0.2392638036809812,0.27485380116959096,0.2574850299401201,0.20846515195091575
